Date,Open,High,Low,Close,Adj Close,Var.Day(%),Class,Volume
2015-06-08,52975,53325,52810,52810,52810,-0.31,Baixa,2582500
2015-06-09,52810,53292,52688,52816,52816,0.01,De Lado,3678000
2015-06-10,52817,54102,52817,53876,53876,2.01,Alta,3587500
2015-06-11,53876,54271,53444,53689,53689,-0.35,Baixa,3093500
2015-06-12,53689,53689,53033,53348,53348,-0.64,Baixa,2379500
2015-06-15,53338,53338,52548,53138,53138,-0.39,Baixa,2607700
2015-06-16,53144,53969,53107,53702,53702,1.06,Alta,3280300
2015-06-17,53698,53755,52965,53249,53249,-0.84,Baixa,2993200
2015-06-18,53251,54352,53214,54239,54239,1.86,Alta,2665000
2015-06-19,54236,54236,53479,53749,53749,-0.90,Baixa,2948200
2015-06-22,53750,54342,53655,53864,53864,0.21,Alta,2354400
2015-06-23,53865,54361,53772,53772,53772,-0.17,Baixa,2625300
2015-06-24,53772,54236,53628,53843,53843,0.13,Alta,2731100
2015-06-25,53840,53840,52879,53176,53176,-1.24,Baixa,3234900
2015-06-26,53181,54076,53151,54017,54017,1.58,Alta,2705400
2015-06-29,54013,54013,52647,53014,53014,-1.86,Baixa,2550600
2015-06-30,53014,53345,52813,53081,53081,0.13,Alta,3021100
2015-07-01,53081,53456,52603,52758,52758,-0.61,Baixa,2714000
2015-07-02,52758,53357,52758,53106,53106,0.66,Alta,2998100
2015-07-03,53106,53106,52370,52519,52519,-1.11,Baixa,1498600
2015-07-06,52511,52679,51683,52149,52149,-0.70,Baixa,2573500
2015-07-07,52149,52388,51130,52344,52344,0.37,Alta,3538900
2015-07-08,52343,52468,51574,51782,51782,-1.07,Baixa,2880300
2015-07-10,51782,52786,51782,52591,52591,1.56,Alta,2678700
2015-07-13,52591,53164,52591,53119,53119,1.00,Alta,2606900
2015-07-14,53119,53416,52653,53239,53239,0.23,Alta,2740900
2015-07-15,53239,53334,52790,52902,52902,-0.63,Baixa,2533600
2015-07-16,52902,53417,52714,53070,53070,0.32,Alta,2075700
2015-07-17,53070,53310,52221,52342,52342,-1.37,Baixa,2440800
2015-07-20,52341,52424,51525,51600,51600,-1.42,Baixa,2635000
2015-07-21,51603,51998,51244,51474,51474,-0.24,Baixa,2942600
2015-07-22,51474,51474,50592,50916,50916,-1.08,Baixa,3123300
2015-07-23,50916,51063,49668,49807,49807,-2.18,Baixa,4181500
2015-07-24,49804,49831,48624,49246,49246,-1.13,Baixa,3632500
2015-07-27,49246,49298,48640,48736,48736,-1.04,Baixa,3489100
2015-07-28,48740,49871,48740,49602,49602,1.78,Alta,4137600
2015-07-29,49602,50333,49422,50245,50245,1.30,Alta,3746800
2015-07-30,50245,50645,49612,49897,49897,-0.69,Baixa,3261200
2015-07-31,49897,50895,49892,50865,50865,1.94,Alta,3142200
2015-08-03,50867,50867,50054,50138,50138,-1.43,Baixa,2613200
2015-08-04,50138,50574,49827,50058,50058,-0.16,Baixa,2670400
2015-08-05,50067,50853,50067,50287,50287,0.46,Alta,2662100
2015-08-06,50280,50534,49624,50011,50011,-0.55,Baixa,3640800
2015-08-07,50013,50013,48512,48577,48577,-2.87,Baixa,3218400
2015-08-10,48578,49512,48578,49353,49353,1.60,Alta,2842100
2015-08-11,49340,49340,48306,49072,49072,-0.57,Baixa,3288000
2015-08-12,49064,49064,48028,48388,48388,-1.39,Baixa,4234500
2015-08-13,48390,48606,47722,48010,48010,-0.78,Baixa,3186500
2015-08-14,48010,48186,47508,47508,47508,-1.05,Baixa,2878900
2015-08-17,47509,47788,47217,47217,47217,-0.61,Baixa,2411800
2015-08-18,47220,48084,46676,47451,47451,0.50,Alta,3544600
2015-08-19,47451,47451,45977,46588,46588,-1.82,Baixa,3236800
2015-08-20,46588,46781,46030,46649,46649,0.13,Alta,2945700
2015-08-21,46649,46649,45677,45720,45720,-1.99,Baixa,2869600
2015-08-24,45715,45715,42749,44336,44336,-3.03,Baixa,4727700
2015-08-25,44338,45588,44338,44545,44545,0.47,Alta,3726600
2015-08-26,44546,46039,44540,46038,46038,3.35,Alta,3739600
2015-08-27,46038,47997,46038,47715,47715,3.64,Alta,4252000
2015-08-28,47697,47872,46847,47154,47154,-1.18,Baixa,3778600
2015-08-31,47151,47151,45570,46626,46626,-1.12,Baixa,4667300
2015-09-01,46625,46625,45278,45477,45477,-2.46,Baixa,3665000
2015-09-02,45484,46474,45445,46464,46464,2.17,Alta,3740100
2015-09-03,46468,47532,46279,47366,47366,1.94,Alta,4103000
2015-09-04,47366,47377,46320,46498,46498,-1.83,Baixa,4174900
2015-09-08,46501,47243,46497,46762,46762,0.57,Alta,2851000
2015-09-09,46762,47840,46614,46657,46657,-0.22,Baixa,3699200
2015-09-10,46656,46819,45592,46504,46504,-0.33,Baixa,4483200
2015-09-11,46509,46558,46176,46401,46401,-0.22,Baixa,3615300
2015-09-14,46400,47386,46218,47282,47282,1.90,Alta,3579400
2015-09-15,47281,47689,46746,47364,47364,0.17,Alta,3562000
2015-09-16,47364,48681,47364,48553,48553,2.51,Alta,4320300
2015-09-17,48553,49396,48082,48551,48551,0.00,De Lado,4184700
2015-09-18,48550,48550,46928,47264,47264,-2.65,Baixa,4381000
2015-09-21,47263,47391,46425,46590,46590,-1.43,Baixa,2601200
2015-09-22,46585,46585,45276,46265,46265,-0.70,Baixa,4193100
2015-09-23,46263,46480,45340,45340,45340,-2.00,Baixa,3962000
2015-09-24,45340,45572,44183,45292,45292,-0.11,Baixa,4331700
2015-09-25,45300,45969,44697,44831,44831,-1.02,Baixa,3135300
2015-09-28,44832,44832,43767,43957,43957,-1.95,Baixa,2771900
2015-09-29,43956,44531,43956,44132,44132,0.40,Alta,2960700
2015-09-30,44132,45294,44132,45059,45059,2.10,Alta,4831200
2015-10-01,45064,45547,44789,45313,45313,0.56,Alta,3773200
2015-10-02,45313,47033,44973,47033,47033,3.80,Alta,4001300
2015-10-05,47033,48081,47019,47598,47598,1.20,Alta,3323700
2015-10-06,47598,48092,47389,47735,47735,0.29,Alta,3370800
2015-10-07,47735,49290,47715,48914,48914,2.47,Alta,6060700
2015-10-08,48915,49247,48658,49107,49107,0.39,Alta,3585000
2015-10-09,49105,49752,48698,49338,49338,0.47,Alta,4551200
2015-10-13,49339,49339,47135,47363,47363,-4.00,Baixa,4221100
2015-10-14,47349,47715,46701,46710,46710,-1.38,Baixa,6141700
2015-10-15,46730,47188,46321,47161,47161,0.97,Alta,3653000
2015-10-16,47161,47727,46517,47236,47236,0.16,Alta,3537700
2015-10-19,47242,47536,46917,47447,47447,0.45,Alta,3133600
2015-10-20,47447,47728,46623,47077,47077,-0.78,Baixa,3297000
2015-10-21,47077,47274,46654,47026,47026,-0.11,Baixa,2957300
2015-10-22,47027,47909,47027,47772,47772,1.59,Alta,3124100
2015-10-23,47774,48837,47502,47597,47597,-0.37,Baixa,3592300
2015-10-26,47607,47875,47105,47209,47209,-0.82,Baixa,2451400
2015-10-27,47205,47338,46742,47043,47043,-0.35,Baixa,3443800
2015-10-28,47038,47441,46388,46741,46741,-0.64,Baixa,4085200
2015-10-29,46740,46740,45628,45628,45628,-2.38,Baixa,3082000
2015-10-30,45628,45975,45401,45869,45869,0.53,Alta,3231400
2015-11-03,45869,48054,45866,48054,48054,4.76,Alta,4603800
2015-11-04,48059,49054,47441,47710,47710,-0.72,Baixa,3627200
2015-11-05,47712,48061,47430,48047,48047,0.71,Alta,3189000
2015-11-06,48046,48046,46397,46919,46919,-2.35,Baixa,3091100
2015-11-09,46915,47001,46057,46195,46195,-1.54,Baixa,2278500
2015-11-10,46195,46195,45397,46179,46179,-0.03,De Lado,2401800
2015-11-11,46207,47231,46207,47065,47065,1.92,Alta,3071700
2015-11-12,47065,47460,46696,46884,46884,-0.38,Baixa,3154200
2015-11-13,46884,46884,46311,46517,46517,-0.78,Baixa,3517200
2015-11-16,46519,46905,46399,46847,46847,0.71,Alta,3144900
2015-11-17,46848,47698,46848,47248,47248,0.86,Alta,3341700
2015-11-18,47241,47951,47241,47436,47436,0.40,Alta,3965500
2015-11-19,47437,48227,47437,48139,48139,1.48,Alta,0
2015-11-23,48138,48745,47988,48150,48150,0.02,De Lado,3277600
2015-11-24,48143,48320,47442,48284,48284,0.28,Alta,3445700
2015-11-25,48270,48270,46742,46867,46867,-2.93,Baixa,3976000
2015-11-26,46867,47199,46867,47146,47146,0.60,Alta,0
2015-11-27,47144,47144,45812,45873,45873,-2.70,Baixa,3031900
2015-11-30,45871,45931,45106,45120,45120,-1.64,Baixa,7164800
2015-12-01,45121,45482,44775,45047,45047,-0.16,Baixa,4176300
2015-12-02,45046,45338,44579,44915,44915,-0.29,Baixa,4179400
2015-12-03,44923,47142,44923,46393,46393,3.29,Alta,4421500
2015-12-04,46385,46385,45023,45361,45361,-2.22,Baixa,3520900
2015-12-07,45361,46157,45217,45223,45223,-0.30,Baixa,2853300
2015-12-08,45223,45233,44232,44443,44443,-1.72,Baixa,3203200
2015-12-09,44444,46438,44444,46108,46108,3.75,Alta,4446400
2015-12-10,46084,46323,45351,45631,45631,-1.03,Baixa,3638300
2015-12-11,45630,45981,45068,45263,45263,-0.81,Baixa,3281900
2015-12-14,45258,45258,44531,44747,44747,-1.14,Baixa,2481600
2015-12-15,44748,45423,44748,44872,44872,0.28,Alta,2558500
2015-12-16,44868,45099,44095,45016,45016,0.32,Alta,3324300
2015-12-17,45016,46251,45016,45261,45261,0.54,Alta,3028800
2015-12-18,45249,45249,43690,43911,43911,-2.98,Baixa,4564700
2015-12-21,43912,44223,43196,43200,43200,-1.62,Baixa,3452900
2015-12-22,43208,43632,43137,43470,43470,0.63,Alta,2577000
2015-12-23,43479,44233,43479,44015,44015,1.25,Alta,2501300
2015-12-28,44016,44087,43709,43764,43764,-0.57,Baixa,1793200
2015-12-29,43781,44042,43523,43654,43654,-0.25,Baixa,1675900
2015-12-30,43653,43662,43217,43350,43350,-0.70,Baixa,2679200
2016-01-04,43349,43349,42125,42141,42141,-2.79,Baixa,2976300
2016-01-05,42139,42534,42137,42419,42419,0.66,Alta,2557200
2016-01-06,42410,42410,41590,41773,41773,-1.52,Baixa,3935900
2016-01-07,41772,41772,40695,40695,40695,-2.58,Baixa,4032300
2016-01-08,40695,41218,40463,40612,40612,-0.20,Baixa,3221600
2016-01-11,40612,40974,39924,39950,39950,-1.63,Baixa,3086400
2016-01-12,39955,40261,39426,39514,39514,-1.09,Baixa,3383700
2016-01-13,39518,40050,38822,38944,38944,-1.44,Baixa,3569600
2016-01-14,38944,39502,38459,39500,39500,1.43,Alta,3868600
2016-01-15,39494,39494,37986,38569,38569,-2.36,Baixa,4076400
2016-01-18,38572,38633,37937,37937,37937,-1.64,Baixa,2161200
2016-01-19,37941,38857,37941,38057,38057,0.32,Alta,3044900
2016-01-20,38056,38056,37046,37645,37645,-1.08,Baixa,3958400
2016-01-21,37647,38079,37495,37717,37717,0.19,Alta,3773600
2016-01-22,37737,38444,37737,38031,38031,0.83,Alta,4197500
2016-01-26,38031,38031,37112,37497,37497,-1.40,Baixa,3607000
2016-01-27,37501,38766,37402,38376,38376,2.34,Alta,4648600
2016-01-28,38376,39100,37996,38630,38630,0.66,Alta,4464600
2016-01-29,38635,40406,38635,40406,40406,4.60,Alta,5475700
2016-02-01,40397,40570,39738,40570,40570,0.41,Alta,3661700
2016-02-02,40564,40564,38596,38596,38596,-4.87,Baixa,4425300
2016-02-03,38597,39726,38597,39589,39589,2.57,Alta,4238100
2016-02-04,39589,41444,39589,40822,40822,3.11,Alta,5388500
2016-02-05,40812,41249,40566,40592,40592,-0.56,Baixa,3669000
2016-02-10,40592,40592,39960,40377,40377,-0.53,Baixa,3700000
2016-02-11,40370,40370,38928,39318,39318,-2.62,Baixa,3794000
2016-02-12,39324,39901,39324,39808,39808,1.25,Alta,3327800
2016-02-15,39808,40671,39808,40093,40093,0.72,Alta,1694300
2016-02-16,40093,41206,40074,40948,40948,2.13,Alta,3921300
2016-02-17,40958,42436,40958,41631,41631,1.67,Alta,5307100
2016-02-18,41624,41698,41183,41478,41478,-0.37,Baixa,3534900
2016-02-19,41477,41828,41071,41543,41543,0.16,Alta,3298700
2016-02-22,41544,43345,41544,43235,43235,4.07,Alta,4508500
2016-02-23,43235,43601,42359,42521,42521,-1.65,Baixa,3805300
2016-02-24,42521,42521,41211,42085,42085,-1.03,Baixa,3522700
2016-02-25,42084,42327,41442,41888,41888,-0.47,Baixa,4046700
2016-02-26,41889,42495,41417,41593,41593,-0.70,Baixa,3274600
2016-02-29,41599,43053,41599,42794,42794,2.89,Alta,4473500
2016-03-01,42795,44181,42795,44122,44122,3.10,Alta,4610100
2016-03-02,44122,44983,43841,44893,44893,1.75,Alta,5009600
2016-03-03,44900,47375,44900,47193,47193,5.12,Alta,9031000
2016-03-04,47194,50024,47194,49085,49085,4.01,Alta,10284300
2016-03-07,49089,49639,48746,49246,49246,0.33,Alta,5720600
2016-03-08,49244,49914,48847,49102,49102,-0.29,Baixa,7150500
2016-03-09,49102,50001,48623,48665,48665,-0.89,Baixa,6230600
2016-03-10,48667,49974,47922,49571,49571,1.86,Alta,7467200
2016-03-11,49574,50038,49156,49639,49639,0.14,Alta,6002200
2016-03-14,49639,50166,48757,48867,48867,-1.56,Baixa,4801100
2016-03-15,48866,48866,46684,47130,47130,-3.55,Baixa,5502200
2016-03-16,47130,47814,46521,47763,47763,1.34,Alta,5111000
2016-03-17,47770,51268,47770,50914,50914,6.60,Alta,7245100
2016-03-18,50915,51308,50202,50815,50815,-0.19,Baixa,5448400
2016-03-21,50816,51370,50765,51172,51172,0.70,Alta,3708500
2016-03-22,51170,51215,50812,51010,51010,-0.32,Baixa,3896600
2016-03-23,51005,51005,49491,49690,49690,-2.59,Baixa,3638700
2016-03-24,49686,49686,48778,49657,49657,-0.07,Baixa,3688400
2016-03-28,49687,51149,49687,50838,50838,2.38,Alta,3515800
2016-03-29,50839,51765,50387,51155,51155,0.62,Alta,4320900
2016-03-30,51155,52262,50900,51249,51249,0.18,Alta,4730600
2016-03-31,51248,51248,49642,50055,50055,-2.33,Baixa,4251900
2016-04-01,50054,50768,49361,50562,50562,1.01,Alta,3890600
2016-04-04,50556,50556,48600,48780,48780,-3.52,Baixa,3556500
2016-04-05,48778,49629,48149,49054,49054,0.56,Alta,3546100
2016-04-06,49054,49054,47874,48096,48096,-1.95,Baixa,3810000
2016-04-07,48099,48940,48099,48513,48513,0.87,Alta,3059900
2016-04-08,48517,50486,48517,50293,50293,3.67,Alta,5047700
2016-04-11,50303,51089,50078,50165,50165,-0.25,Baixa,4050700
2016-04-12,50166,52327,50166,52002,52002,3.66,Alta,5146900
2016-04-13,52010,53844,52010,53150,53150,2.21,Alta,6376500
2016-04-14,53150,53699,52242,52411,52411,-1.39,Baixa,5492100
2016-04-15,52414,53390,52414,53228,53228,1.56,Alta,5047800
2016-04-18,53229,53479,52305,52894,52894,-0.63,Baixa,4385600
2016-04-19,52894,54054,52894,53710,53710,1.54,Alta,5033900
2016-04-20,53711,53857,53149,53631,53631,-0.15,Baixa,4554100
2016-04-22,53630,53630,52629,52908,52908,-1.35,Baixa,4259400
2016-04-25,52911,52949,51748,51862,51862,-1.98,Baixa,3693200
2016-04-26,51867,53108,51838,53083,53083,2.35,Alta,3749400
2016-04-27,53094,54560,53094,54478,54478,2.63,Alta,4897900
2016-04-28,54475,54978,53963,54312,54312,-0.30,Baixa,4413500
2016-04-29,54317,54705,53592,53911,53911,-0.74,Baixa,4898400
2016-05-02,53910,54113,53265,53562,53562,-0.65,Baixa,3286100
2016-05-03,53557,53557,52260,52260,52260,-2.43,Baixa,3892400
2016-05-04,52253,52672,51931,52553,52553,0.56,Alta,4263800
2016-05-05,52569,53071,51311,51671,51671,-1.68,Baixa,3653100
2016-05-06,51671,52159,51204,51718,51718,0.09,Alta,3296100
2016-05-09,51717,51717,49908,50990,50990,-1.41,Baixa,4938400
2016-05-10,50994,53071,50994,53071,53071,4.08,Alta,4079200
2016-05-11,53072,53976,52736,52764,52764,-0.58,Baixa,4350000
2016-05-12,52765,53703,52424,53241,53241,0.90,Alta,4630400
2016-05-13,53236,53250,51366,51804,51804,-2.70,Baixa,4314300
2016-05-16,51803,52305,51585,51803,51803,0.00,De Lado,3529500
2016-05-17,51795,51946,50689,50839,50839,-1.86,Baixa,3871100
2016-05-18,50836,51373,50301,50562,50562,-0.54,Baixa,4072500
2016-05-19,50556,50556,49588,50133,50133,-0.85,Baixa,3905500
2016-05-20,50133,50822,49723,49723,49723,-0.82,Baixa,3254500
2016-05-23,49709,49709,48695,49330,49330,-0.79,Baixa,3412800
2016-05-24,49330,50002,49153,49345,49345,0.03,De Lado,3138900
2016-05-25,49347,50357,49347,49483,49483,0.28,Alta,3472600
2016-05-27,49481,49805,48869,49051,49051,-0.87,Baixa,2711800
2016-05-30,49051,49203,48799,48964,48964,-0.18,Baixa,1169200
2016-05-31,48963,49269,48292,48472,48472,-1.00,Baixa,5802800
2016-06-01,48468,49057,48200,49013,49013,1.12,Alta,3290000
2016-06-02,49008,49906,48781,49887,49887,1.78,Alta,3525800
2016-06-03,49888,50634,49888,50619,50619,1.47,Alta,3329400
2016-06-06,50627,50924,50097,50432,50432,-0.37,Baixa,3111900
2016-06-07,50432,50641,50005,50488,50488,0.11,Alta,2958800
2016-06-08,50490,51812,50490,51629,51629,2.26,Alta,4206400
2016-06-09,51633,51633,50832,51118,51118,-0.99,Baixa,3213200
2016-06-10,51117,51117,49421,49422,49422,-3.32,Baixa,2977400
2016-06-13,49419,49764,48804,49661,49661,0.48,Alta,2630500
2016-06-14,49662,49894,48216,48648,48648,-2.04,Baixa,3885000
2016-06-15,48649,49415,48324,48915,48915,0.55,Alta,5009800
2016-06-16,48901,49412,48067,49412,49412,1.02,Alta,3887200
2016-06-17,49409,50191,49405,49534,49534,0.25,Alta,4248900
2016-06-20,49539,50782,49539,50329,50329,1.60,Alta,3487000
2016-06-21,50326,50870,49678,50838,50838,1.01,Alta,3349200
2016-06-22,50835,51239,50060,50156,50156,-1.34,Baixa,3632900
2016-06-23,50161,51673,50161,51560,51560,2.80,Alta,3166800
2016-06-24,51561,51561,49544,50105,50105,-2.82,Baixa,4139100
2016-06-27,50106,50162,48954,49246,49246,-1.71,Baixa,3228500
2016-06-28,49252,50301,49252,50007,50007,1.55,Alta,3406400
2016-06-29,50009,51229,50009,51002,51002,1.99,Alta,3970100
2016-06-30,51001,51619,50585,51527,51527,1.03,Alta,4377800
2016-07-01,51540,52346,51411,52233,52233,1.37,Alta,4116100
2016-07-04,52241,52918,52241,52569,52569,0.64,Alta,2081800
2016-07-05,52565,52565,51510,51842,51842,-1.38,Baixa,3121400
2016-07-06,51842,51909,50825,51902,51902,0.12,Alta,3277000
2016-07-07,51902,52719,51888,52015,52015,0.22,Alta,3712200
2016-07-08,52020,53166,52020,53141,53141,2.16,Alta,2995500
2016-07-11,53143,54021,53143,53960,53960,1.54,Alta,3206300
2016-07-12,53961,54746,53961,54256,54256,0.55,Alta,3878700
2016-07-13,54256,54647,53733,54598,54598,0.63,Alta,4037100
2016-07-14,54601,55634,54601,55481,55481,1.62,Alta,4408500
2016-07-15,55482,55649,55233,55578,55578,0.17,Alta,3684500
2016-07-18,55573,56509,55355,56484,56484,1.63,Alta,3984500
2016-07-19,56487,56698,56246,56698,56698,0.38,Alta,3794000
2016-07-20,56699,56927,56221,56578,56578,-0.21,Baixa,3865800
2016-07-21,56578,56906,56233,56641,56641,0.11,Alta,3486900
2016-07-22,56641,57171,56518,57002,57002,0.64,Alta,2912000
2016-07-25,57006,57205,56398,56873,56873,-0.23,Baixa,3126900
2016-07-26,56876,57309,56708,56783,56783,-0.16,Baixa,3351800
2016-07-27,56788,57380,56788,56853,56853,0.12,Alta,3795700
2016-07-28,56853,56853,55993,56667,56667,-0.33,Baixa,3912600
2016-07-29,56664,57474,56340,57308,57308,1.13,Alta,4416500
2016-08-01,57309,57729,56676,56756,56756,-0.96,Baixa,4088000
2016-08-02,56756,56974,55696,56162,56162,-1.05,Baixa,3857700
2016-08-03,56157,57101,55788,57077,57077,1.63,Alta,4058600
2016-08-04,57076,58030,57076,57594,57594,0.91,Alta,4192000
2016-08-05,57609,57951,57290,57661,57661,0.12,Alta,3354600
2016-08-08,57655,57917,57504,57635,57635,-0.05,Baixa,3153800
2016-08-09,57637,58095,57615,57689,57689,0.09,Alta,3049900
2016-08-10,57690,57953,56735,56920,56920,-1.33,Baixa,3510600
2016-08-11,56925,58308,56923,58300,58300,2.42,Alta,3905700
2016-08-12,58300,58753,57987,58298,58298,0.00,De Lado,3811800
2016-08-15,58316,59324,58316,59146,59146,1.45,Alta,3487200
2016-08-16,59144,59187,58589,58855,58855,-0.49,Baixa,3874400
2016-08-17,58847,59324,58081,59324,59324,0.80,Alta,4179800
2016-08-18,59324,59418,58829,59166,59166,-0.27,Baixa,3608700
2016-08-19,59158,59240,58599,59099,59099,-0.11,Baixa,2661700
2016-08-22,59080,59099,57631,57781,57781,-2.23,Baixa,3133500
2016-08-23,57781,58596,57781,58020,58020,0.41,Alta,3635900
2016-08-24,58019,58332,57456,57718,57718,-0.52,Baixa,3221400
2016-08-25,57718,58124,57639,57722,57722,0.01,De Lado,2974200
2016-08-26,57725,58655,57259,57716,57716,-0.01,De Lado,3611600
2016-08-29,57717,58957,57642,58610,58610,1.55,Alta,2759700
2016-08-30,58610,58882,58293,58575,58575,-0.06,Baixa,2729400
2016-08-31,58580,58910,57506,57901,57901,-1.15,Baixa,4077700
2016-09-01,57901,58417,57638,58236,58236,0.58,Alta,3687600
2016-09-02,58241,59655,58241,59616,59616,2.37,Alta,3771500
2016-09-05,59616,59986,59402,59566,59566,-0.08,Baixa,1824900
2016-09-06,59566,60129,59182,60129,60129,0.95,Alta,3150500
2016-09-08,60129,60310,59743,60232,60232,0.17,Alta,3843900
2016-09-09,60220,60220,57961,58000,58000,-3.71,Baixa,3992900
2016-09-12,57998,58595,57511,58586,58586,1.01,Alta,3529200
2016-09-13,58580,58580,56459,56821,56821,-3.01,Baixa,4377800
2016-09-14,56812,57342,56694,57059,57059,0.42,Alta,3329100
2016-09-15,57068,58127,57068,57909,57909,1.49,Alta,2812000
2016-09-16,57909,57909,56794,57080,57080,-1.43,Baixa,3710700
2016-09-19,57083,58025,57083,57350,57350,0.47,Alta,2691100
2016-09-20,57356,57902,57356,57736,57736,0.67,Alta,3001000
2016-09-21,57736,58575,57326,58394,58394,1.14,Alta,3889700
2016-09-22,58408,59462,58408,58994,58994,1.03,Alta,3365300
2016-09-23,58992,59131,58409,58697,58697,-0.50,Baixa,2809900
2016-09-26,58697,58697,57904,58054,58054,-1.10,Baixa,2108800
2016-09-27,58066,58490,57411,58382,58382,0.56,Alta,2953400
2016-09-28,58383,59415,58353,59356,59356,1.67,Alta,3233400
2016-09-29,59346,59621,58292,58351,58351,-1.69,Baixa,3200300
2016-09-30,58350,58900,58271,58367,58367,0.03,De Lado,2858200
2016-10-03,58370,59549,58367,59461,59461,1.87,Alta,2774100
2016-10-04,59461,59580,58892,59339,59339,-0.21,Baixa,3894600
2016-10-05,59340,60477,59340,60254,60254,1.54,Alta,3378900
2016-10-06,60254,60724,60070,60644,60644,0.65,Alta,3507200
2016-10-07,60645,61275,60479,61109,61109,0.77,Alta,4243800
2016-10-10,61130,61756,61130,61668,61668,0.91,Alta,2936900
2016-10-11,61668,61668,60885,61022,61022,-1.05,Baixa,3568000
2016-10-13,61020,61329,60243,61119,61119,0.16,Alta,4952700
2016-10-14,61120,62039,61120,61767,61767,1.06,Alta,3691200
2016-10-17,61768,62696,61719,62696,62696,1.50,Alta,3340700
2016-10-18,62701,63937,62701,63782,63782,1.73,Alta,4390300
2016-10-19,63784,64089,63309,63506,63506,-0.43,Baixa,3614000
2016-10-20,63495,63927,62729,63838,63838,0.52,Alta,3421500
2016-10-21,63838,64372,63379,64108,64108,0.42,Alta,3662900
2016-10-24,64141,64691,63914,64060,64060,-0.07,Baixa,3663900
2016-10-25,64059,64266,63248,63866,63866,-0.30,Baixa,3918100
2016-10-26,63860,63924,63084,63826,63826,-0.06,Baixa,4299200
2016-10-27,63827,64609,63827,64250,64250,0.66,Alta,3587500
2016-10-28,64251,64728,63778,64308,64308,0.09,Alta,3788500
2016-10-31,64312,65054,64312,64925,64925,0.96,Alta,3816900
2016-11-01,64922,65291,63019,63326,63326,-2.46,Baixa,4505600
2016-11-03,63325,63524,61750,61750,61750,-2.49,Baixa,4124000
2016-11-04,61749,62699,61491,61598,61598,-0.25,Baixa,3972500
2016-11-07,61601,64193,61601,64052,64052,3.98,Alta,3325900
2016-11-08,64052,64767,63381,64158,64158,0.17,Alta,3265100
2016-11-09,64157,64358,61794,63258,63258,-1.40,Baixa,5630100
2016-11-10,63261,63903,60553,61201,61201,-3.25,Baixa,7623700
2016-11-11,61199,61626,58921,59184,59184,-3.30,Baixa,7572800
2016-11-14,59183,59961,58322,59657,59657,0.80,Alta,5408500
2016-11-16,59658,60915,59364,60759,60759,1.85,Alta,4582900
2016-11-17,60763,61493,59746,59770,59770,-1.63,Baixa,3531300
2016-11-18,59770,60193,59327,59962,59962,0.32,Alta,3462400
2016-11-21,59963,61070,59963,61070,61070,1.85,Alta,3520100
2016-11-22,61072,62550,61072,61954,61954,1.45,Alta,3987100
2016-11-23,61956,62046,61234,61986,61986,0.05,Alta,3489700
2016-11-24,61999,62105,61392,61396,61396,-0.95,Baixa,1647100
2016-11-25,61394,61559,60573,61559,61559,0.27,Alta,2653700
2016-11-28,61559,62934,61240,62855,62855,2.11,Alta,2752000
2016-11-29,62859,62859,60980,60987,60987,-2.97,Baixa,3423900
2016-11-30,60994,62590,60994,61906,61906,1.51,Alta,4587300
2016-12-01,61906,61911,59058,59507,59507,-3.88,Baixa,5352800
2016-12-02,59499,60379,58092,60316,60316,1.36,Alta,4344200
2016-12-05,60322,60720,59635,59832,59832,-0.80,Baixa,2861200
2016-12-06,59828,61235,59396,61088,61088,2.10,Alta,3606500
2016-12-07,61111,61918,61062,61414,61414,0.53,Alta,3841700
2016-12-08,61430,61936,60499,60677,60677,-1.20,Baixa,2936600
2016-12-09,60688,61129,60316,60501,60501,-0.29,Baixa,3339800
2016-12-12,60517,60517,59035,59179,59179,-2.19,Baixa,3244400
2016-12-13,59178,59946,58758,59281,59281,0.17,Alta,3589100
2016-12-14,59280,59338,58212,58212,58212,-1.80,Baixa,3857000
2016-12-15,58214,58635,57575,58396,58396,0.32,Alta,3569400
2016-12-16,58398,59312,58365,58389,58389,-0.01,De Lado,3683900
2016-12-19,58390,58600,57109,57111,57111,-2.19,Baixa,3396500
2016-12-20,57116,57918,57038,57583,57583,0.83,Alta,2673400
2016-12-21,57583,58049,57221,57647,57647,0.11,Alta,2461900
2016-12-22,57646,57646,56829,57255,57255,-0.68,Baixa,2809800
2016-12-23,57255,58143,57255,57937,57937,1.19,Alta,2155400
2016-12-26,57941,58781,57941,58620,58620,1.18,Alta,680200
2016-12-27,58627,59068,58402,58697,58697,0.13,Alta,1624700
2016-12-28,58688,59911,58688,59782,59782,1.85,Alta,1960500
2016-12-29,59782,60248,59278,60227,60227,0.74,Alta,2119500
2017-01-02,60227,60227,59371,59589,59589,-1.06,Baixa,808700
2017-01-03,59631,61815,59631,61814,61814,3.73,Alta,3328300
2017-01-04,61811,61940,61302,61589,61589,-0.36,Baixa,2840800
2017-01-05,61594,62409,61594,62071,62071,0.78,Alta,3313000
2017-01-06,62072,62072,61396,61665,61665,-0.65,Baixa,2374800
2017-01-09,61680,62112,61307,61700,61700,0.06,Alta,2480800
2017-01-10,61710,62446,61710,62132,62132,0.70,Alta,2623400
2017-01-11,62134,62674,61665,62446,62446,0.51,Alta,3139800
2017-01-12,62448,64342,62448,63954,63954,2.41,Alta,4535000
